feedback_id,ride_id,customer_id,rating,feedback_category,feedback_text,created_at
3873,15678,3594,5,driver,Perfect experience from start to finish.,2025-06-19 03:06:33.177879
3874,15680,332,4,pricing,Driver was okay but not very talkative.,2025-06-18 23:56:22.963740
3875,15681,3193,5,vehicle,Excellent service! Driver was very professional.,2025-06-19 00:01:21.548808
3876,15684,109,3,vehicle,Terrible experience. Driver was rude.,2025-06-19 15:47:11.512552
3877,15688,4785,5,route,Clean car and smooth ride. Will use again!,2025-06-19 19:01:35.308764
3878,15690,1339,4,vehicle,Driver was okay but not very talkative.,2025-06-19 15:08:22.075408
3879,15697,4730,4,route,Driver was okay but not very talkative.,2025-06-19 02:52:26.205855
3880,15707,642,5,driver,Clean car and smooth ride. Will use again!,2025-06-18 20:03:19.480696
3881,15713,692,4,other,"Good overall, but took a longer route.",2025-06-18 21:24:41.238697
3882,15725,1782,4,pricing,"Good overall, but took a longer route.",2025-06-19 02:37:07.524015
3883,15728,4221,4,route,"Good overall, but took a longer route.",2025-06-19 01:35:57.143181
3884,15734,4510,4,vehicle,Driver was okay but not very talkative.,2025-06-18 23:33:41.531084
3885,15735,2509,4,route,Decent ride but car smelled like smoke.,2025-06-18 09:20:09.807821
3886,15738,3440,4,driver,Clean car and smooth ride. Will use again!,2025-06-19 09:02:20.540378
3887,15739,2260,4,vehicle,Decent ride but car smelled like smoke.,2025-06-18 10:34:55.136324
3888,15753,2245,3,route,Car was dirty and uncomfortable.,2025-06-19 20:29:55.993005
3889,15757,2762,5,other,Clean car and smooth ride. Will use again!,2025-06-20 15:54:58.545701
3890,15765,1562,4,pricing,Driver was okay but not very talkative.,2025-06-20 11:25:58.730758
3891,15767,1861,4,route,Clean car and smooth ride. Will use again!,2025-06-19 18:05:17.445142
3892,15768,2643,5,driver,Excellent service! Driver was very professional.,2025-06-20 07:13:08.834966
3893,15771,4166,5,route,Clean car and smooth ride. Will use again!,2025-06-19 13:55:00.917677
3894,15777,1195,5,vehicle,Excellent service! Driver was very professional.,2025-06-20 06:01:52.688553
3895,15780,2522,4,route,"Good overall, but took a longer route.",2025-06-19 14:58:23.571253
3896,15785,156,4,pricing,Driver was okay but not very talkative.,2025-06-19 08:18:58.474780
3897,15791,954,4,other,Decent ride but car smelled like smoke.,2025-06-19 15:10:02.481444
3898,15800,2339,5,vehicle,Excellent service! Driver was very professional.,2025-06-20 10:19:33.572384
3899,15802,2859,4,pricing,Decent ride but car smelled like smoke.,2025-06-19 19:57:34.453676
3900,15805,561,5,vehicle,Perfect experience from start to finish.,2025-06-20 06:28:30.982179
3901,15806,3189,4,other,Driver was okay but not very talkative.,2025-06-19 10:00:03.491077
3902,15809,942,4,other,"Good overall, but took a longer route.",2025-06-19 12:35:34.389570
3903,15811,1416,4,driver,Driver was okay but not very talkative.,2025-06-20 21:47:00.776664
3904,15813,865,4,other,Driver was okay but not very talkative.,2025-06-20 02:10:06.358773
3905,15820,3694,3,vehicle,Overcharged for the distance traveled.,2025-06-20 03:05:57.522402
3906,15822,1009,4,other,Driver was okay but not very talkative.,2025-06-19 11:27:55.936106
3907,15830,1512,4,vehicle,Driver was okay but not very talkative.,2025-06-20 07:41:29.880890
3908,15832,1632,4,route,"Good overall, but took a longer route.",2025-06-20 07:46:47.412452
3909,15843,1707,4,other,Driver was okay but not very talkative.,2025-06-20 03:20:38.615063
3910,15848,1395,4,route,"Good overall, but took a longer route.",2025-06-20 10:00:24.419984
3911,15849,2196,5,other,Excellent service! Driver was very professional.,2025-06-19 21:05:17.106482
3912,15855,4272,5,vehicle,Excellent service! Driver was very professional.,2025-06-20 07:20:10.852671
3913,15856,622,5,pricing,Clean car and smooth ride. Will use again!,2025-06-20 07:04:19.625157
3914,15859,4425,4,pricing,Decent ride but car smelled like smoke.,2025-06-19 14:40:15.510048
3915,15860,1305,5,driver,Clean car and smooth ride. Will use again!,2025-06-19 12:41:50.228609
3916,15861,2392,5,pricing,Excellent service! Driver was very professional.,2025-06-20 03:52:58.342317
3917,15866,4489,4,vehicle,"Good overall, but took a longer route.",2025-06-20 06:46:57.092315
3918,15869,2839,4,pricing,Decent ride but car smelled like smoke.,2025-06-20 06:15:55.900713
3919,15871,2825,4,pricing,Driver was okay but not very talkative.,2025-06-20 01:02:56.818714
3920,15878,967,4,vehicle,Clean car and smooth ride. Will use again!,2025-06-20 10:04:41.129991
3921,15881,4401,4,vehicle,Driver was okay but not very talkative.,2025-06-19 19:19:11.086548
3922,15883,465,5,other,Clean car and smooth ride. Will use again!,2025-06-20 02:05:24.007845
3923,15885,1807,5,other,Clean car and smooth ride. Will use again!,2025-06-20 06:02:15.193291
3924,15886,2105,4,other,"Good overall, but took a longer route.",2025-06-20 00:35:23.283641
3925,15891,1769,4,other,Decent ride but car smelled like smoke.,2025-06-19 15:19:44.019401
3926,15900,3375,5,other,Clean car and smooth ride. Will use again!,2025-06-20 01:28:14.463389
3927,15901,3786,4,pricing,Perfect experience from start to finish.,2025-06-19 19:23:21.832138
3928,15909,287,5,route,Clean car and smooth ride. Will use again!,2025-06-20 00:49:45.186709
3929,15920,4035,4,pricing,"Good overall, but took a longer route.",2025-06-19 20:29:00.623850
3930,15926,4761,3,driver,Car was dirty and uncomfortable.,2025-06-19 06:02:30.851234
3931,15929,4822,4,driver,"Good overall, but took a longer route.",2025-06-20 22:55:12.076597
3932,15931,846,4,vehicle,Perfect experience from start to finish.,2025-06-19 21:59:35.484606
3933,15935,3236,4,pricing,Driver was okay but not very talkative.,2025-06-19 12:42:17.407675
3934,15938,71,3,other,Overcharged for the distance traveled.,2025-06-19 10:03:18.428006
3935,15940,4877,5,pricing,Perfect experience from start to finish.,2025-06-20 04:00:46.140271
3936,15944,317,5,route,Perfect experience from start to finish.,2025-06-20 02:12:23.451082
3937,15954,147,4,driver,"Good overall, but took a longer route.",2025-06-20 16:14:23.654880
3938,15955,2044,4,driver,Decent ride but car smelled like smoke.,2025-06-20 08:29:48.655357
3939,15960,3494,4,driver,Driver was okay but not very talkative.,2025-06-21 02:32:27.432768
3940,15962,2960,4,pricing,Decent ride but car smelled like smoke.,2025-06-20 20:21:54.597756
3941,15964,4860,4,driver,Driver was okay but not very talkative.,2025-06-21 13:30:51.201147
3942,15970,4317,5,route,Excellent service! Driver was very professional.,2025-06-20 20:15:12.780394
3943,15980,3219,5,driver,Perfect experience from start to finish.,2025-06-21 18:17:32.007924
3944,15981,2079,4,pricing,"Good overall, but took a longer route.",2025-06-20 17:52:23.879581
3945,15982,3974,5,vehicle,Clean car and smooth ride. Will use again!,2025-06-21 15:39:56.371716
3946,15983,102,4,pricing,Decent ride but car smelled like smoke.,2025-06-21 11:00:48.825620
3947,15984,882,4,pricing,Decent ride but car smelled like smoke.,2025-06-21 00:19:13.607864
3948,15985,729,4,other,Decent ride but car smelled like smoke.,2025-06-20 17:22:29.888972
3949,15987,2044,5,other,Clean car and smooth ride. Will use again!,2025-06-20 15:49:23.862794
3950,15989,4284,5,pricing,Clean car and smooth ride. Will use again!,2025-06-20 19:52:13.630007
3951,15993,3844,4,vehicle,"Good overall, but took a longer route.",2025-06-21 03:54:46.720524
3952,15997,4828,4,driver,Decent ride but car smelled like smoke.,2025-06-21 17:06:45.756190
3953,15999,2749,4,vehicle,"Good overall, but took a longer route.",2025-06-20 19:57:54.409087
3954,16000,663,3,other,Terrible experience. Driver was rude.,2025-06-21 00:19:17.659787
3955,16004,4696,4,pricing,"Good overall, but took a longer route.",2025-06-21 10:47:04.622251
3956,16005,2639,4,route,Perfect experience from start to finish.,2025-06-21 12:04:14.984857
3957,16013,2459,4,other,"Good overall, but took a longer route.",2025-06-21 00:03:40.962586
3958,16015,2554,4,vehicle,Decent ride but car smelled like smoke.,2025-06-21 00:25:50.013770
3959,16021,74,5,pricing,Clean car and smooth ride. Will use again!,2025-06-21 07:05:01.817786
3960,16025,4359,4,other,Driver was okay but not very talkative.,2025-06-21 06:40:41.048083
3961,16028,3543,5,other,Clean car and smooth ride. Will use again!,2025-06-20 14:25:35.823939
3962,16029,1130,4,route,Decent ride but car smelled like smoke.,2025-06-21 08:25:55.124120
3963,16035,3128,4,driver,"Good overall, but took a longer route.",2025-06-20 09:01:23.962634
3964,16037,37,4,driver,Driver was okay but not very talkative.,2025-06-21 02:34:56.281855
3965,16038,2843,5,pricing,Perfect experience from start to finish.,2025-06-21 01:43:50.946271
3966,16042,2263,4,other,Driver was okay but not very talkative.,2025-06-20 09:43:58.930306
3967,16044,4358,4,driver,"Good overall, but took a longer route.",2025-06-21 00:29:56.164791
3968,16046,1484,4,pricing,Decent ride but car smelled like smoke.,2025-06-20 15:06:34.809104
3969,16048,2021,4,driver,"Good overall, but took a longer route.",2025-06-21 03:28:45.020922
3970,16053,787,4,other,Perfect experience from start to finish.,2025-06-20 11:49:29.523959
3971,16056,2769,4,driver,"Good overall, but took a longer route.",2025-06-21 09:39:40.346687
3972,16058,3911,5,pricing,Perfect experience from start to finish.,2025-06-21 13:19:07.358671
3973,16059,1352,4,route,Driver was okay but not very talkative.,2025-06-20 03:56:04.946854
3974,16062,968,5,vehicle,Perfect experience from start to finish.,2025-06-21 05:09:57.414923
3975,16074,1231,4,pricing,Driver was okay but not very talkative.,2025-06-20 09:33:41.362723
3976,16085,4708,4,driver,Decent ride but car smelled like smoke.,2025-06-21 13:46:08.175843
3977,16091,2296,4,route,Driver was okay but not very talkative.,2025-06-20 21:58:33.358654
3978,16092,2655,5,other,Excellent service! Driver was very professional.,2025-06-20 22:22:05.241103
3979,16097,3425,5,vehicle,Excellent service! Driver was very professional.,2025-06-21 08:38:04.799131
3980,16098,4970,4,vehicle,Excellent service! Driver was very professional.,2025-06-20 22:10:03.782569
3981,16102,3432,4,other,Driver was okay but not very talkative.,2025-06-20 06:05:51.582127
3982,16103,3400,4,route,"Good overall, but took a longer route.",2025-06-21 07:16:13.673779
3983,16104,2859,4,pricing,Decent ride but car smelled like smoke.,2025-06-21 01:05:32.032968
3984,16107,4620,5,pricing,Clean car and smooth ride. Will use again!,2025-06-21 20:10:54.688927
3985,16109,268,4,pricing,Decent ride but car smelled like smoke.,2025-06-21 07:17:01.516140
3986,16111,3881,5,driver,Perfect experience from start to finish.,2025-06-21 06:55:18.143173
3987,16113,3982,4,vehicle,Decent ride but car smelled like smoke.,2025-06-20 19:39:37.972115
3988,16121,2958,5,route,Clean car and smooth ride. Will use again!,2025-06-20 08:44:05.135767
3989,16124,1701,4,other,"Good overall, but took a longer route.",2025-06-20 18:15:35.551768
3990,16129,2438,5,pricing,Perfect experience from start to finish.,2025-06-21 07:24:29.690541
3991,16134,382,4,driver,"Good overall, but took a longer route.",2025-06-21 01:04:26.687929
3992,16137,4891,4,vehicle,"Good overall, but took a longer route.",2025-06-20 19:11:43.804325
3993,16139,3810,4,other,Decent ride but car smelled like smoke.,2025-06-20 18:53:18.801432
3994,16141,1289,4,vehicle,Decent ride but car smelled like smoke.,2025-06-21 09:21:51.639739
3995,16142,4268,4,vehicle,Decent ride but car smelled like smoke.,2025-06-21 10:09:00.141416
3996,16146,551,4,other,"Good overall, but took a longer route.",2025-06-20 19:17:11.683271
3997,16159,3472,4,vehicle,Decent ride but car smelled like smoke.,2025-06-22 21:31:17.068394
3998,16163,1603,4,route,"Good overall, but took a longer route.",2025-06-21 14:24:55.113655
3999,16164,4923,5,other,Perfect experience from start to finish.,2025-06-22 00:24:08.590554
4000,16173,2670,4,pricing,Driver was okay but not very talkative.,2025-06-21 22:21:25.792286
4001,16174,3566,4,pricing,Decent ride but car smelled like smoke.,2025-06-22 00:46:20.652300
4002,16175,369,5,pricing,Perfect experience from start to finish.,2025-06-22 03:33:52.847860
4003,16176,122,5,route,Excellent service! Driver was very professional.,2025-06-21 11:22:40.578097
4004,16182,395,4,route,Clean car and smooth ride. Will use again!,2025-06-21 12:16:58.510247
4005,16184,1588,6,pricing,Clean car and smooth ride. Will use again!,2025-06-22 11:59:55.561647
4006,16189,76,5,pricing,Perfect experience from start to finish.,2025-06-21 23:12:07.334066
4007,16192,4435,4,vehicle,Driver was okay but not very talkative.,2025-06-22 12:39:09.911576
4008,16193,3250,5,other,Perfect experience from start to finish.,2025-06-22 06:10:59.626924
4009,16205,752,4,other,"Good overall, but took a longer route.",2025-06-21 14:21:57.261893
4010,16213,3304,4,driver,"Good overall, but took a longer route.",2025-06-21 21:11:26.896953
4011,16217,1086,4,driver,Clean car and smooth ride. Will use again!,2025-06-22 06:16:43.575653
4012,16218,2602,4,vehicle,Decent ride but car smelled like smoke.,2025-06-21 16:55:41.188984
4013,16221,3323,4,route,Driver was okay but not very talkative.,2025-06-21 23:59:19.521623
4014,16226,1370,4,driver,Driver was okay but not very talkative.,2025-06-21 21:52:47.088867
4015,16231,1807,5,driver,Excellent service! Driver was very professional.,2025-06-21 23:47:36.332072
4016,16232,1790,5,route,Excellent service! Driver was very professional.,2025-06-21 22:50:02.703085
4017,16236,2223,5,pricing,Clean car and smooth ride. Will use again!,2025-06-22 04:59:19.199494
4018,16239,675,4,driver,Driver was okay but not very talkative.,2025-06-21 18:42:40.867495
4019,16241,328,4,pricing,Decent ride but car smelled like smoke.,2025-06-21 14:20:29.214216
4020,16244,353,4,pricing,"Good overall, but took a longer route.",2025-06-21 13:14:13.852717
4021,16251,1422,4,driver,Driver was okay but not very talkative.,2025-06-21 12:24:35.073934
4022,16257,4633,4,route,Decent ride but car smelled like smoke.,2025-06-22 10:18:47.728359
4023,16266,3341,5,other,Perfect experience from start to finish.,2025-06-21 23:09:35.538306
4024,16272,4987,4,other,Clean car and smooth ride. Will use again!,2025-06-21 21:00:01.768758
4025,16274,3821,4,route,"Good overall, but took a longer route.",2025-06-21 14:00:49.517903
4026,16278,2722,5,route,Clean car and smooth ride. Will use again!,2025-06-21 22:45:31.213595
4027,16282,107,4,other,Driver was okay but not very talkative.,2025-06-21 15:07:59.907685
4028,16287,1308,4,driver,Perfect experience from start to finish.,2025-06-21 02:22:15.742958
4029,16291,1531,4,pricing,Decent ride but car smelled like smoke.,2025-06-22 02:23:55.351079
4030,16295,1440,4,pricing,"Good overall, but took a longer route.",2025-06-22 19:45:11.426015
4031,16302,2009,5,vehicle,Perfect experience from start to finish.,2025-06-22 15:16:54.504469
4032,16303,2230,3,vehicle,Terrible experience. Driver was rude.,2025-06-21 17:01:38.733330
4033,16306,771,4,vehicle,Driver was okay but not very talkative.,2025-06-21 17:40:55.373638
4034,16307,2893,5,other,Perfect experience from start to finish.,2025-06-21 17:37:03.446242
4035,16313,969,4,route,Decent ride but car smelled like smoke.,2025-06-22 02:14:48.359497
4036,16317,1738,4,route,Driver was okay but not very talkative.,2025-06-22 07:21:10.778009
4037,16318,3278,3,other,Overcharged for the distance traveled.,2025-06-22 14:36:14.820928
4038,16319,4467,6,other,Clean car and smooth ride. Will use again!,2025-06-22 05:09:41.724100
4039,16321,2277,4,other,Driver was okay but not very talkative.,2025-06-21 15:45:25.641662
4040,16326,4239,5,vehicle,Excellent service! Driver was very professional.,2025-06-22 00:23:48.163683
4041,16334,4320,4,vehicle,Excellent service! Driver was very professional.,2025-06-21 21:08:40.026290
4042,16340,67,5,pricing,Clean car and smooth ride. Will use again!,2025-06-22 02:30:27.470720
