ride_id,driver_id,customer_id,pickup_zone_id,dropoff_zone_id,pickup_datetime,dropoff_datetime,distance_miles,duration_minutes,fare_amount,tip_amount,payment_method,ride_status,customer_rating,driver_rating,created_at
13018,80,826,4,12,2025-06-08 05:38:13.614223,2025-06-08 05:57:50.274886,12.97,19,39.57,6.57,cash,completed,5.0,4.516560747538256,2025-06-08 05:38:13.614223
13019,90,1320,8,5,2025-06-08 11:13:13.614223,2025-06-08 11:23:56.648531,3.58,10,10.66,0.0,cash,completed,3.8,3.4799565016375125,2025-06-08 11:13:13.614223
13020,83,4892,5,8,2025-06-08 09:34:13.614223,2025-06-08 09:51:59.221546,11.2,17,43.03,6.66,credit,completed,5.0,5.0,2025-06-08 09:34:13.614223
13021,3,4327,9,8,2025-06-08 07:38:13.614223,2025-06-08 07:48:53.407093,5.33,10,12.82,2.49,mobile,completed,4.6,4.970327302793392,2025-06-08 07:38:13.614223
13022,96,424,5,5,2025-06-08 03:11:13.614223,2025-06-08 03:40:16.728542,12.68,29,34.26,4.96,cash,completed,4.8,4.586124484541531,2025-06-08 03:11:13.614223
13023,10,4382,7,12,2025-06-08 00:28:13.614223,2025-06-08 00:45:20.043661,5.74,17,10.7,1.67,cash,completed,4.3,4.401931957787339,2025-06-08 00:28:13.614223
13024,36,4832,2,11,2025-06-08 07:34:13.614223,2025-06-08 07:43:24.573174,4.14,9,15.16,3.55,mobile,completed,3.7,3.6104603459887294,2025-06-08 07:34:13.614223
13025,49,1067,6,1,2025-06-08 22:20:13.614223,2025-06-08 22:43:25.108311,14.78,23,39.25,5.92,mobile,completed,4.9,4.412631095574516,2025-06-08 22:20:13.614223
13026,100,4232,3,6,2025-06-08 15:53:13.614223,2025-06-08 15:57:54.248007,1.79,4,8.52,2.02,credit,completed,4.2,3.856877451179675,2025-06-08 15:53:13.614223
13027,75,1982,5,10,2025-06-08 19:52:13.614223,2025-06-08 20:04:14.766933,7.8,12,22.63,0.0,cash,completed,5.2,5.0,2025-06-08 19:52:13.614223
13028,86,302,2,10,2025-06-08 01:53:13.614223,2025-06-08 02:03:24.529483,3.77,10,14.21,1.86,cash,completed,3.9,4.262732940937727,2025-06-08 01:53:13.614223
13029,87,4531,6,1,2025-06-08 19:08:13.614223,2025-06-08 19:32:35.290374,13.4,24,50.36,10.05,mobile,completed,4.9,4.998237595467289,2025-06-08 19:08:13.614223
13030,61,1404,3,8,2025-06-08 06:31:13.614223,2025-06-08 06:44:01.113559,5.81,12,18.31,3.11,credit,completed,5.0,4.980945997331273,2025-06-08 06:31:13.614223
13031,69,3575,9,9,2025-06-08 12:30:13.614223,2025-06-08 12:36:11.126796,2.41,5,7.51,0.0,mobile,completed,3.7,3.6974146792187987,2025-06-08 12:30:13.614223
13032,76,4132,12,9,2025-06-08 17:29:13.614223,2025-06-08 17:37:55.814832,4.3,8,14.64,2.04,credit,completed,3.5,3.2757745679209287,2025-06-08 17:29:13.614223
13033,78,1877,7,5,2025-06-08 01:42:13.614223,2025-06-08 01:48:40.784309,2.92,6,6.65,1.4,mobile,completed,4.3,4.300214708845718,2025-06-08 01:42:13.614223
13034,54,1906,1,11,2025-06-08 18:00:13.614223,2025-06-08 18:06:05.896430,2.59,5,9.42,0.0,cash,completed,4.2,4.1316371820258,2025-06-08 18:00:13.614223
13035,98,3810,2,4,2025-06-08 22:29:13.614223,2025-06-08 22:36:07.310420,2.84,6,11.8,1.79,credit,completed,4.0,4.389601676874822,2025-06-08 22:29:13.614223
13036,67,367,5,11,2025-06-08 02:43:13.614223,2025-06-08 03:11:18.770844,13.7,28,36.69,5.4,cash,completed,4.4,4.331870102064949,2025-06-08 02:43:13.614223
13037,97,2116,12,5,2025-06-08 20:54:13.614223,2025-06-08 21:07:38.509791,4.81,13,15.87,3.84,credit,completed,4.3,4.684595496237907,2025-06-08 20:54:13.614223
13038,73,973,7,3,2025-06-08 13:22:13.614223,2025-06-08 13:30:52.718036,3.15,8,6.98,1.61,mobile,completed,3.2,2.8192159277086937,2025-06-08 13:22:13.614223
13039,77,1763,2,3,2025-06-08 13:59:13.614223,2025-06-08 14:02:30.912571,1.3,3,7.8,0.0,credit,completed,3.9,4.211853144218365,2025-06-08 13:59:13.614223
13040,90,1915,11,4,2025-06-08 18:47:13.614223,2025-06-08 18:55:12.602573,3.77,7,9.69,2.21,cash,completed,4.3,4.532684959674427,2025-06-08 18:47:13.614223
13041,37,2060,8,8,2025-06-08 17:51:13.614223,2025-06-08 17:53:55.283269,1.0,2,5.46,0.0,mobile,completed,3.3,3.7904709738220914,2025-06-08 17:51:13.614223
13042,89,4614,7,4,2025-06-08 03:26:13.614223,2025-06-08 03:31:50.545062,2.39,5,5.89,1.06,cash,completed,3.7,3.5697527707482193,2025-06-08 03:26:13.614223
13043,94,3336,2,1,2025-06-08 20:09:13.614223,2025-06-08 20:17:00.057375,2.95,7,12.09,1.33,mobile,completed,4.4,4.056435462720312,2025-06-08 20:09:13.614223
13044,14,4716,9,9,2025-06-08 13:21:13.614223,2025-06-08 13:34:04.563875,6.08,12,14.18,3.19,credit,completed,4.3,4.549315412405466,2025-06-08 13:21:13.614223
13045,46,2622,4,1,2025-06-08 17:38:13.614223,2025-06-08 18:12:14.983851,13.67,34,41.47,0.0,credit,completed,4.5,4.5585653969497395,2025-06-08 17:38:13.614223
13046,17,3525,8,12,2025-06-08 01:09:13.614223,2025-06-08 01:18:48.735336,4.77,9,13.04,0.0,credit,completed,4.4,4.474226239341179,2025-06-08 01:09:13.614223
13047,93,1799,11,2,2025-06-08 08:44:13.614223,2025-06-08 08:46:29.013283,1.0,2,6.72,1.15,credit,completed,4.5,4.5431131722628955,2025-06-08 08:44:13.614223
13048,36,2847,7,9,2025-06-08 13:53:13.614223,2025-06-08 13:57:57.573086,1.8,4,5.04,0.51,cash,completed,4.0,3.7557675936432555,2025-06-08 13:53:13.614223
13049,100,105,1,5,2025-06-08 04:32:13.614223,2025-06-08 04:41:56.529928,4.02,9,12.55,1.27,mobile,completed,4.4,4.889478170673535,2025-06-08 04:32:13.614223
13050,61,4342,6,2,2025-06-08 09:22:13.614223,2025-06-08 09:43:18.460304,12.06,21,45.89,5.18,credit,completed,5.1,4.9919329802691905,2025-06-08 09:22:13.614223
13051,21,1101,2,3,2025-06-08 17:28:13.614223,2025-06-08 17:35:47.318635,3.22,7,12.78,2.16,cash,completed,4.4,4.835160461364625,2025-06-08 17:28:13.614223
13052,49,1242,4,12,2025-06-08 09:53:13.614223,2025-06-08 10:25:07.660899,15.23,31,63.93,6.89,credit,completed,5.0,5.0,2025-06-08 09:53:13.614223
13053,7,873,6,11,2025-06-08 06:38:13.614223,2025-06-08 07:03:49.256142,13.0,25,35.02,0.0,mobile,completed,5.3,5.0,2025-06-08 06:38:13.614223
13054,78,4003,12,4,2025-06-08 03:33:13.614223,2025-06-08 03:43:53.821254,5.1,10,16.58,2.92,mobile,completed,4.2,3.9181797315757203,2025-06-08 03:33:13.614223
13055,69,1796,4,2,2025-06-08 05:27:13.614223,2025-06-08 05:59:15.809081,15.18,32,45.52,6.55,credit,completed,4.6,4.508326553432305,2025-06-08 05:27:13.614223
13056,41,2351,4,5,2025-06-08 08:32:13.614223,2025-06-08 08:55:27.030144,10.52,23,32.97,0.0,credit,completed,5.3,5.0,2025-06-08 08:32:13.614223
13057,66,3587,11,9,2025-06-08 18:51:13.614223,2025-06-08 18:58:09.228762,2.79,6,11.14,0.0,credit,completed,4.5,4.015941300330308,2025-06-08 18:51:13.614223
13058,4,2482,8,3,2025-06-08 14:00:13.614223,2025-06-08 14:06:12.745966,2.24,5,7.96,0.89,cash,completed,4.7,4.625844949635649,2025-06-08 14:00:13.614223
13059,23,2764,8,7,2025-06-08 09:52:13.614223,2025-06-08 09:55:38.961740,1.27,3,8.41,1.76,mobile,completed,3.5,3.0360878796007764,2025-06-08 09:52:13.614223
13060,22,4983,5,10,2025-06-08 08:41:13.614223,2025-06-08 08:55:47.256161,8.5,14,24.3,4.5,mobile,completed,4.7,4.851852156565876,2025-06-08 08:41:13.614223
13061,71,3289,7,2,2025-06-08 05:30:13.614223,2025-06-08 05:32:54.286852,1.0,2,3.89,0.81,credit,completed,3.1,3.3475896545852644,2025-06-08 05:30:13.614223
13062,87,3277,1,7,2025-06-08 06:18:13.614223,2025-06-08 06:24:04.534532,2.06,5,8.25,0.0,credit,completed,4.2,3.7238242628973808,2025-06-08 06:18:13.614223
13063,73,4163,5,7,2025-06-08 21:49:13.614223,2025-06-08 22:21:59.372066,13.88,32,37.12,7.14,credit,completed,5.0,5.0,2025-06-08 21:49:13.614223
13064,29,2574,6,7,2025-06-08 12:29:13.614223,2025-06-08 12:41:41.359953,5.84,12,17.97,3.95,credit,completed,4.1,4.038943860605908,2025-06-08 12:29:13.614223
13065,71,2872,5,8,2025-06-08 07:03:13.614223,2025-06-08 07:19:10.253516,7.86,15,31.91,6.14,cash,completed,5.0,4.545863028245075,2025-06-08 07:03:13.614223
13066,94,3113,1,9,2025-06-08 00:47:13.614223,2025-06-08 00:56:58.334774,4.04,9,12.59,2.51,mobile,completed,4.4,4.64368664028669,2025-06-08 00:47:13.614223
13067,8,4714,1,6,2025-06-08 09:44:13.614223,2025-06-08 09:57:02.417886,4.65,12,13.92,1.65,mobile,completed,3.5,3.6191234158295154,2025-06-08 09:44:13.614223
13068,73,2064,10,10,2025-06-08 08:45:13.614223,2025-06-08 08:58:50.304640,4.75,13,20.27,4.45,credit,completed,4.1,4.056849578090244,2025-06-08 08:45:13.614223
13069,35,3124,2,7,2025-06-08 18:11:13.614223,2025-06-08 18:14:58.518604,1.41,3,11.31,2.32,cash,completed,4.1,4.5405964350776955,2025-06-08 18:11:13.614223
13070,13,210,4,3,2025-06-08 17:42:13.614223,2025-06-08 18:10:25.696641,12.02,28,51.83,6.87,credit,completed,4.6,4.431873346535555,2025-06-08 17:42:13.614223
13071,4,838,5,1,2025-06-08 20:36:13.614223,2025-06-08 20:57:02.271944,11.64,20,31.77,4.45,cash,completed,5.1,4.671548882450412,2025-06-08 20:36:13.614223
13072,14,4243,3,3,2025-06-08 19:40:13.614223,2025-06-08 19:44:16.601666,2.02,4,9.08,2.16,cash,completed,3.8,4.22839649356423,2025-06-08 19:40:13.614223
13073,39,1413,10,3,2025-06-08 15:49:13.614223,2025-06-08 15:56:27.194745,2.77,7,10.04,1.73,credit,completed,3.4,3.065082179112226,2025-06-08 15:49:13.614223
13074,6,1927,2,4,2025-06-08 05:45:13.614223,2025-06-08 05:52:39.907452,2.73,7,11.5,0.0,mobile,completed,3.9,3.406727931821675,2025-06-08 05:45:13.614223
13075,84,518,4,3,2025-06-08 15:23:13.614223,2025-06-08 15:38:15.715589,7.49,15,24.82,0.0,cash,completed,4.3,4.262598196774971,2025-06-08 15:23:13.614223
13076,32,3771,4,7,2025-06-08 17:59:13.614223,2025-06-08 18:29:06.563578,14.59,29,61.51,11.8,credit,completed,5.1,5.0,2025-06-08 17:59:13.614223
13077,44,4474,7,3,2025-06-08 11:54:13.614223,2025-06-08 11:56:28.764002,1.0,2,3.89,0.69,credit,completed,4.3,4.5858544532649965,2025-06-08 11:54:13.614223
13078,14,1164,2,5,2025-06-08 09:54:13.614223,2025-06-08 10:05:04.306731,5.22,10,25.13,3.45,credit,completed,5.1,4.757156273116395,2025-06-08 09:54:13.614223
13079,29,2025,10,1,2025-06-08 08:37:13.614223,2025-06-08 08:41:20.162427,1.91,4,8.12,1.51,mobile,completed,4.1,3.8011619997733574,2025-06-08 08:37:13.614223
13080,55,616,12,9,2025-06-08 08:58:13.614223,2025-06-08 09:05:54.824155,3.7,7,18.44,4.54,mobile,completed,4.0,4.153206088599835,2025-06-08 08:58:13.614223
13081,47,1159,5,9,2025-06-08 11:27:13.614223,2025-06-08 11:54:05.510280,10.86,26,29.93,0.0,cash,completed,4.6,4.1346643258134375,2025-06-08 11:27:13.614223
13082,51,4974,9,1,2025-06-08 09:05:13.614223,2025-06-08 09:13:23.698721,3.33,8,12.84,2.07,credit,completed,4.0,4.397983462788576,2025-06-08 09:05:13.614223
13083,68,3265,4,2,2025-06-08 08:10:13.614223,2025-06-08 08:45:43.228583,17.35,35,51.37,8.68,cash,completed,5.1,5.0,2025-06-08 08:10:13.614223
13084,48,2625,4,5,2025-06-08 13:39:13.614223,2025-06-08 13:58:50.016149,12.94,19,39.49,7.14,cash,completed,4.9,4.858069764807506,2025-06-08 13:39:13.614223
13085,57,90,5,5,2025-06-08 12:31:13.614223,2025-06-08 12:50:49.635720,9.49,19,26.67,0.0,cash,completed,4.4,4.771826232231773,2025-06-08 12:31:13.614223
13086,86,3680,5,4,2025-06-08 05:15:13.614223,2025-06-08 05:46:34.420435,13.54,31,36.3,0.0,credit,completed,4.6,4.338731345144579,2025-06-08 05:15:13.614223
13087,45,224,5,10,2025-06-08 07:40:13.614223,2025-06-08 08:00:57.845739,11.13,20,30.56,5.39,mobile,completed,4.7,4.343165745890819,2025-06-08 07:40:13.614223
13088,17,2578,9,10,2025-06-08 17:54:13.614223,2025-06-08 18:05:17.229266,4.46,11,15.73,0.0,cash,completed,4.4,4.42034161966812,2025-06-08 17:54:13.614223
13089,71,4716,2,6,2025-06-08 18:20:13.614223,2025-06-08 18:34:00.012420,4.99,13,24.32,4.49,credit,completed,4.3,4.675331912492647,2025-06-08 18:20:13.614223
13090,14,3315,2,4,2025-06-08 11:37:13.614223,2025-06-08 11:43:24.764120,2.46,6,10.82,0.0,cash,completed,4.0,4.089762061048655,2025-06-08 11:37:13.614223
13091,68,2408,11,5,2025-06-08 19:53:13.614223,2025-06-08 20:02:19.495610,3.54,9,9.28,0.96,credit,completed,3.9,4.15976034805839,2025-06-08 19:53:13.614223
13092,19,2659,6,1,2025-06-08 18:10:13.614223,2025-06-08 18:39:40.470688,19.44,29,50.34,0.0,cash,completed,5.4,5.0,2025-06-08 18:10:13.614223
13093,66,3774,10,2,2025-06-08 17:30:13.614223,2025-06-08 17:38:11.169491,3.61,7,16.71,3.18,cash,completed,3.6,3.9365794294700005,2025-06-08 17:30:13.614223
13094,33,3361,3,4,2025-06-08 21:06:13.614223,2025-06-08 21:12:51.610176,3.09,6,11.68,0.0,credit,completed,3.6,3.8987294057603448,2025-06-08 21:06:13.614223
13095,98,1367,9,11,2025-06-08 21:20:13.614223,2025-06-08 21:30:15.597704,4.22,10,10.79,1.47,mobile,completed,3.8,4.1811850390234895,2025-06-08 21:20:13.614223
13096,30,2812,9,2,2025-06-08 23:12:13.614223,2025-06-08 23:17:50.783073,2.37,5,7.44,0.0,mobile,completed,3.9,3.4361978636432977,2025-06-08 23:12:13.614223
13097,1,171,3,4,2025-06-08 03:55:13.614223,2025-06-08 04:03:08.880786,3.76,7,13.31,1.76,mobile,completed,3.4,3.4962826276685224,2025-06-08 03:55:13.614223
13098,29,3610,1,6,2025-06-08 17:58:13.614223,2025-06-08 18:08:11.290996,4.6,9,13.8,1.8,cash,completed,4.5,4.241943136512678,2025-06-08 17:58:13.614223
13099,47,1972,4,7,2025-06-08 05:04:13.614223,2025-06-08 05:24:49.464114,10.77,20,33.65,4.72,mobile,completed,4.6,4.952953549531792,2025-06-08 05:04:13.614223
13100,33,583,12,5,2025-06-08 03:55:13.614223,2025-06-08 04:05:20.723351,5.01,10,16.37,2.69,cash,completed,4.2,4.154985446544038,2025-06-08 03:55:13.614223
13101,70,4533,12,11,2025-06-08 02:24:13.614223,2025-06-08 02:32:46.340056,4.06,8,14.04,3.37,credit,completed,4.4,4.025550662151674,2025-06-08 02:24:13.614223
13102,71,2293,6,6,2025-06-08 17:49:13.614223,2025-06-08 18:15:31.090874,14.11,26,37.65,7.5,mobile,completed,5.0,5.0,2025-06-08 17:49:13.614223
13103,93,4223,1,1,2025-06-08 22:41:13.614223,2025-06-08 22:48:17.600696,3.48,7,11.37,2.01,credit,completed,3.6,3.4908162884254295,2025-06-08 22:41:13.614223
13104,36,1731,1,2,2025-06-08 04:44:13.614223,2025-06-08 04:51:42.457626,3.66,7,11.75,0.0,mobile,completed,4.0,4.026437260708363,2025-06-08 04:44:13.614223
13105,7,2759,10,9,2025-06-08 13:14:13.614223,2025-06-08 13:24:14.761079,3.5,10,11.68,1.61,cash,completed,3.9,4.107086214194565,2025-06-08 13:14:13.614223
13106,39,3034,4,6,2025-06-08 05:12:13.614223,2025-06-08 05:53:50.312616,16.71,41,49.66,10.1,credit,completed,4.6,5.0,2025-06-08 05:12:13.614223
13107,58,2389,1,5,2025-06-08 14:21:13.614223,2025-06-08 14:24:06.226315,1.0,2,5.94,1.45,credit,completed,3.5,3.666253546049912,2025-06-08 14:21:13.614223
13108,99,2259,1,11,2025-06-08 07:38:13.614223,2025-06-08 07:46:49.452582,4.02,8,12.53,1.41,mobile,completed,3.7,3.305075626044322,2025-06-08 07:38:13.614223
13109,42,237,6,5,2025-06-08 23:53:13.614223,2025-06-09 00:17:19.382529,10.96,24,30.17,4.74,cash,completed,4.7,4.7593660794939465,2025-06-08 23:53:13.614223
13110,16,2579,5,1,2025-06-08 02:50:13.614223,2025-06-08 03:11:41.567361,10.26,21,28.5,4.14,cash,completed,4.7,4.756221909140917,2025-06-08 02:50:13.614223
13111,14,4050,4,7,2025-06-08 08:57:13.614223,2025-06-08 09:38:53.406888,18.24,41,75.29,18.32,credit,completed,5.0,4.801150905410074,2025-06-08 08:57:13.614223
13112,81,4932,9,2,2025-06-08 06:51:13.614223,2025-06-08 06:58:07.015069,2.89,6,8.39,0.9,credit,completed,3.4,3.3623309617728805,2025-06-08 06:51:13.614223
13113,8,4050,7,9,2025-06-08 18:49:13.614223,2025-06-08 18:57:59.816786,3.56,8,10.59,2.28,credit,completed,4.0,3.9057867777779083,2025-06-08 18:49:13.614223
13114,72,1015,1,5,2025-06-08 04:28:13.614223,2025-06-08 04:40:11.566918,4.54,11,13.69,2.25,mobile,completed,4.0,3.9613013077067905,2025-06-08 04:28:13.614223
13115,77,3015,10,7,2025-06-08 23:26:13.614223,2025-06-08 23:32:41.086286,2.64,6,9.76,0.0,credit,completed,3.9,3.92160914481222,2025-06-08 23:26:13.614223
13116,87,2038,9,5,2025-06-08 03:07:13.614223,2025-06-08 03:15:51.214590,3.91,8,10.23,1.18,credit,completed,4.2,4.079252755304853,2025-06-08 03:07:13.614223
13117,96,1729,11,1,2025-06-08 08:43:13.614223,2025-06-08 08:49:10.934179,2.11,5,6.75,0.69,mobile,completed,3.8,4.232258059091211,2025-06-08 08:43:13.614223
13118,91,3380,4,7,2025-06-08 16:14:13.614223,2025-06-08 16:46:36.447085,13.9,32,42.07,0.0,credit,completed,5.3,5.0,2025-06-08 16:14:13.614223
13119,77,1050,1,1,2025-06-08 20:22:13.614223,2025-06-08 20:34:51.196733,4.66,12,13.94,0.0,cash,completed,4.5,4.58454514796213,2025-06-08 20:22:13.614223
13120,50,3407,8,8,2025-06-08 09:21:13.614223,2025-06-08 09:26:32.817581,2.26,5,11.2,1.34,mobile,completed,3.9,3.8241973067480615,2025-06-08 09:21:13.614223
13121,16,1259,9,3,2025-06-08 12:09:13.614223,2025-06-08 12:16:40.161980,2.76,7,8.15,1.57,mobile,completed,3.6,3.5903812039244083,2025-06-08 12:09:13.614223
13122,93,3041,6,6,2025-06-08 05:35:13.614223,2025-06-08 06:02:32.512023,11.2,27,30.74,5.62,credit,completed,5.2,5.0,2025-06-08 05:35:13.614223
13123,65,1528,3,4,2025-06-08 21:38:13.614223,2025-06-08 21:43:10.692359,2.32,4,9.81,0.0,cash,completed,3.8,3.8966936690594562,2025-06-08 21:38:13.614223
13124,86,1080,10,4,2025-06-08 16:39:13.614223,2025-06-08 16:46:25.112421,2.83,7,10.18,1.63,mobile,completed,4.2,3.7115263257301967,2025-06-08 16:39:13.614223
13125,61,4703,1,5,2025-06-08 02:38:13.614223,2025-06-08 02:46:28.132986,3.73,8,11.92,1.89,credit,completed,3.8,4.243597447544137,2025-06-08 02:38:13.614223
13126,68,1824,1,5,2025-06-08 19:44:13.614223,2025-06-08 19:50:53.691894,2.88,6,14.06,1.68,credit,completed,4.3,4.735678711445512,2025-06-08 19:44:13.614223
13127,90,3140,11,4,2025-06-08 19:02:13.614223,2025-06-08 19:04:41.817100,1.0,2,6.72,0.91,cash,completed,4.0,4.194449316975394,2025-06-08 19:02:13.614223
13128,28,2575,10,5,2025-06-08 06:31:13.614223,2025-06-08 06:41:02.941459,3.73,9,12.19,1.31,cash,completed,4.2,3.8538931335886044,2025-06-08 06:31:13.614223
13129,59,3807,3,9,2025-06-08 09:10:13.614223,2025-06-08 09:16:33.372429,2.92,6,15.78,3.57,credit,completed,4.0,3.6350926469352065,2025-06-08 09:10:13.614223
13130,36,2276,11,3,2025-06-08 06:45:13.614223,2025-06-08 06:50:33.116446,2.05,5,6.66,1.55,cash,completed,3.8,4.107447449038757,2025-06-08 06:45:13.614223
13131,68,2867,2,2,2025-06-08 00:18:13.614223,2025-06-08 00:23:52.929772,2.53,5,11.0,2.5,credit,completed,3.9,4.0275205337623,2025-06-08 00:18:13.614223
13132,53,1712,5,11,2025-06-08 08:00:13.614223,2025-06-08 08:21:17.928754,13.08,21,49.29,11.21,mobile,completed,5.0,5.0,2025-06-08 08:00:13.614223
13133,37,1165,4,9,2025-06-08 18:39:13.614223,2025-06-08 19:13:45.995585,14.25,34,60.25,12.22,credit,completed,5.1,5.0,2025-06-08 18:39:13.614223
13134,29,2850,12,12,2025-06-08 01:46:13.614223,2025-06-08 01:57:44.145469,4.27,11,14.57,3.26,credit,completed,3.8,4.291361417135856,2025-06-08 01:46:13.614223
13135,28,751,1,8,2025-06-08 04:10:13.614223,2025-06-08 04:16:04.749106,2.68,5,9.61,1.99,credit,completed,4.5,4.596060530011289,2025-06-08 04:10:13.614223
13136,39,2887,5,2,2025-06-08 09:39:13.614223,2025-06-08 09:56:45.077061,7.64,17,31.16,3.92,credit,completed,5.2,5.0,2025-06-08 09:39:13.614223
13137,24,4758,5,8,2025-06-08 06:28:13.614223,2025-06-08 06:57:06.603341,12.3,28,33.35,3.88,credit,completed,4.9,4.8403150048677155,2025-06-08 06:28:13.614223
13138,84,4919,9,5,2025-06-08 17:01:13.614223,2025-06-08 17:17:36.020578,6.78,16,15.45,3.4,mobile,completed,4.3,4.750509573137422,2025-06-08 17:01:13.614223
13139,3,1008,11,9,2025-06-08 12:04:13.614223,2025-06-08 12:06:27.047747,1.0,2,4.8,0.65,mobile,completed,3.8,3.9187697129483996,2025-06-08 12:04:13.614223
13140,29,953,8,12,2025-06-08 20:24:13.614223,2025-06-08 20:26:33.946970,1.09,2,5.64,0.74,mobile,completed,3.4,3.6471101424944905,2025-06-08 20:24:13.614223
13141,41,95,8,1,2025-06-08 05:41:13.614223,2025-06-08 05:47:36.678163,3.13,6,9.75,1.77,cash,completed,3.7,3.709846794639655,2025-06-08 05:41:13.614223
13142,26,1588,1,8,2025-06-08 07:21:13.614223,2025-06-08 07:34:34.105897,5.2,13,21.18,3.47,credit,completed,4.3,3.982527390085286,2025-06-08 07:21:13.614223
13143,22,3027,9,3,2025-06-08 15:07:13.614223,2025-06-08 15:16:35.775963,3.14,9,8.83,2.01,credit,completed,4.1,3.6404877685024823,2025-06-08 15:07:13.614223
13144,98,1000,11,4,2025-06-08 04:26:13.614223,2025-06-08 04:40:45.092309,5.69,14,13.09,1.7,cash,completed,4.5,4.474333860379436,2025-06-08 04:26:13.614223
13145,28,1208,11,8,2025-06-08 22:44:13.614223,2025-06-08 22:54:15.516561,3.43,10,9.09,1.92,mobile,completed,4.0,3.6185712535883847,2025-06-08 22:44:13.614223
13146,13,4718,8,9,2025-06-08 21:21:13.614223,2025-06-08 21:25:30.654521,1.87,4,7.22,1.02,cash,completed,3.4,3.310500064024338,2025-06-08 21:21:13.614223
13147,77,1715,12,1,2025-06-08 23:42:13.614223,2025-06-08 23:52:30.831783,4.61,10,15.37,2.84,cash,completed,4.8,5.0,2025-06-08 23:42:13.614223
13148,52,941,6,6,2025-06-08 19:27:13.614223,2025-06-08 19:47:26.508982,9.63,20,27.01,3.86,cash,completed,4.9,5.0,2025-06-08 19:27:13.614223
13149,79,4642,5,9,2025-06-08 02:33:13.614223,2025-06-08 03:08:18.213859,14.2,35,37.87,7.38,mobile,completed,4.6,4.689605033121477,2025-06-08 02:33:13.614223
13150,21,3290,5,1,2025-06-08 09:33:13.614223,2025-06-08 10:00:38.697936,13.78,27,51.62,0.0,credit,completed,4.8,4.942019439850236,2025-06-08 09:33:13.614223
13151,32,1795,5,1,2025-06-08 19:12:13.614223,2025-06-08 19:46:19.784756,14.27,34,53.26,11.18,mobile,completed,5.4,5.0,2025-06-08 19:12:13.614223
13152,40,4403,1,6,2025-06-08 17:40:13.614223,2025-06-08 17:46:06.219437,2.28,5,12.24,2.56,credit,completed,4.0,3.6241717295949467,2025-06-08 17:40:13.614223
13153,25,4489,3,8,2025-06-08 18:25:13.614223,2025-06-08 18:38:39.580713,5.05,13,23.05,0.0,credit,completed,4.0,4.090594058942336,2025-06-08 18:25:13.614223
13154,74,3718,11,12,2025-06-08 07:27:13.614223,2025-06-08 07:42:31.633147,5.48,15,17.8,0.0,cash,completed,4.1,3.792098009758844,2025-06-08 07:27:13.614223
13155,13,460,3,7,2025-06-08 07:16:13.614223,2025-06-08 07:24:58.218227,3.53,8,17.87,0.0,credit,completed,4.1,4.110003333759656,2025-06-08 07:16:13.614223
13156,92,3852,11,11,2025-06-08 18:02:13.614223,2025-06-08 18:05:08.858765,1.31,2,5.34,0.0,credit,completed,3.2,2.9228693202683917,2025-06-08 18:02:13.614223
13157,27,1629,3,3,2025-06-08 20:02:13.614223,2025-06-08 20:08:43.050413,3.13,6,11.78,2.47,credit,completed,4.2,4.07938982976721,2025-06-08 20:02:13.614223
13158,64,2479,12,12,2025-06-08 00:26:13.614223,2025-06-08 00:29:31.219948,1.2,3,7.08,1.05,credit,completed,2.9,2.801716514525288,2025-06-08 00:26:13.614223
13159,7,1136,2,8,2025-06-08 01:06:13.614223,2025-06-08 01:10:17.155404,1.42,4,8.11,0.87,cash,completed,4.2,4.45257823776652,2025-06-08 01:06:13.614223
13160,78,62,8,11,2025-06-08 19:30:13.614223,2025-06-08 19:41:25.157598,4.26,11,16.82,0.0,mobile,completed,4.9,4.866613641983434,2025-06-08 19:30:13.614223
